gameid,league,year,date,game,side,position,playername,teamname,champion,result
TRLH1/1001910075,WLDs,2016,2016-10-13 22:55:08,2.0,Blue,sup,Smoothie,Cloud9,Nami,0
TRLH1/1001910075,WLDs,2016,2016-10-13 22:55:08,2.0,Red,top,CuVee,Samsung Galaxy,Kennen,1
TRLH1/1001910075,WLDs,2016,2016-10-13 22:55:08,2.0,Red,jng,Ambition,Samsung Galaxy,Skarner,1
TRLH1/1001910075,WLDs,2016,2016-10-13 22:55:08,2.0,Red,mid,Crown,Samsung Galaxy,Orianna,1
TRLH1/1001910075,WLDs,2016,2016-10-13 22:55:08,2.0,Red,bot,Ruler,Samsung Galaxy,Caitlyn,1
TRLH1/1001910075,WLDs,2016,2016-10-13 22:55:08,2.0,Red,sup,CoreJJ,Samsung Galaxy,Karma,1
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Blue,top,CuVee,Samsung Galaxy,Poppy,1
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Blue,jng,Ambition,Samsung Galaxy,Olaf,1
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Blue,mid,Crown,Samsung Galaxy,Cassiopeia,1
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Blue,bot,Ruler,Samsung Galaxy,Sivir,1
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Blue,sup,CoreJJ,Samsung Galaxy,Tahm Kench,1
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Red,top,Impact,Cloud9,Jayce,0
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Red,jng,Meteos,Cloud9,Zac,0
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Red,mid,Jensen,Cloud9,Orianna,0
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Red,bot,Sneaky,Cloud9,Caitlyn,0
TRLH1/1001910076,WLDs,2016,2016-10-14 00:00:36,3.0,Red,sup,Smoothie,Cloud9,Karma,0
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Blue,top,Duke,SK Telecom T1,Poppy,0
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Blue,jng,Bengi,SK Telecom T1,Lee Sin,0
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Blue,mid,Faker,SK Telecom T1,Viktor,0
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Blue,bot,Bang,SK Telecom T1,Ezreal,0
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Blue,sup,Wolf,SK Telecom T1,Karma,0
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Red,top,Looper,Royal Never Give Up,Jayce,1
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Red,jng,Mlxg,Royal Never Give Up,Rek'Sai,1
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Red,mid,Xiaohu,Royal Never Give Up,Vladimir,1
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Red,bot,Uzi,Royal Never Give Up,Jhin,1
TRLH1/1001920065,WLDs,2016,2016-10-14 21:42:17,1.0,Red,sup,Mata,Royal Never Give Up,Zyra,1
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Blue,top,Looper,Royal Never Give Up,Poppy,0
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Blue,jng,Mlxg,Royal Never Give Up,Olaf,0
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Blue,mid,Xiaohu,Royal Never Give Up,Viktor,0
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Blue,bot,Uzi,Royal Never Give Up,Ezreal,0
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Blue,sup,Mata,Royal Never Give Up,Karma,0
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Red,top,Duke,SK Telecom T1,Kennen,1
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Red,jng,Blank,SK Telecom T1,Zac,1
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Red,mid,Faker,SK Telecom T1,Varus,1
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Red,bot,Bang,SK Telecom T1,Jhin,1
TRLH1/1001920080,WLDs,2016,2016-10-14 23:21:56,2.0,Red,sup,Wolf,SK Telecom T1,Zyra,1
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Blue,top,Duke,SK Telecom T1,Gnar,1
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Blue,jng,Blank,SK Telecom T1,Olaf,1
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Blue,mid,Faker,SK Telecom T1,Syndra,1
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Blue,bot,Bang,SK Telecom T1,Ezreal,1
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Blue,sup,Wolf,SK Telecom T1,Karma,1
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Red,top,Looper,Royal Never Give Up,Rumble,0
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Red,jng,Mlxg,Royal Never Give Up,Lee Sin,0
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Red,mid,Xiaohu,Royal Never Give Up,Vladimir,0
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Red,bot,Uzi,Royal Never Give Up,Jhin,0
TRLH1/1001920084,WLDs,2016,2016-10-15 00:31:49,3.0,Red,sup,Mata,Royal Never Give Up,Zyra,0
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Blue,top,Looper,Royal Never Give Up,Kennen,0
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Blue,jng,Mlxg,Royal Never Give Up,Lee Sin,0
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Blue,mid,Xiaohu,Royal Never Give Up,Aurelion Sol,0
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Blue,bot,Uzi,Royal Never Give Up,Ezreal,0
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Blue,sup,Mata,Royal Never Give Up,Karma,0
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Red,top,Duke,SK Telecom T1,Irelia,1
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Red,jng,Blank,SK Telecom T1,Elise,1
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Red,mid,Faker,SK Telecom T1,Malzahar,1
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Red,bot,Bang,SK Telecom T1,Jhin,1
TRLH1/1001920086,WLDs,2016,2016-10-15 01:30:35,4.0,Red,sup,Wolf,SK Telecom T1,Zyra,1
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Blue,top,Smeb,ROX Tigers,Jayce,1
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Blue,jng,Peanut,ROX Tigers,Lee Sin,1
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Blue,mid,Kuro,ROX Tigers,Aurelion Sol,1
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Blue,bot,PraY,ROX Tigers,Caitlyn,1
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Blue,sup,GorillA,ROX Tigers,Zyra,1
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Red,top,Korol,EDward Gaming,Rumble,0
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Red,jng,Clearlove,EDward Gaming,Olaf,0
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Red,mid,Scout,EDward Gaming,Ryze,0
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Red,bot,Deft,EDward Gaming,Ezreal,0
TRLH1/1001920095,WLDs,2016,2016-10-15 21:21:04,1.0,Red,sup,Meiko,EDward Gaming,Karma,0
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Blue,top,Korol,EDward Gaming,Kennen,0
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Blue,jng,Clearlove,EDward Gaming,Hecarim,0
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Blue,mid,Scout,EDward Gaming,Ryze,0
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Blue,bot,Deft,EDward Gaming,Jhin,0
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Blue,sup,Meiko,EDward Gaming,Karma,0
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Red,top,Smeb,ROX Tigers,Maokai,1
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Red,jng,Peanut,ROX Tigers,Lee Sin,1
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Red,mid,Kuro,ROX Tigers,Aurelion Sol,1
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Red,bot,PraY,ROX Tigers,Caitlyn,1
TRLH1/1001920103,WLDs,2016,2016-10-15 23:04:59,2.0,Red,sup,GorillA,ROX Tigers,Zyra,1
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Blue,top,Smeb,ROX Tigers,Fiora,0
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Blue,jng,Peanut,ROX Tigers,Lee Sin,0
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Blue,mid,Kuro,ROX Tigers,Ryze,0
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Blue,bot,PraY,ROX Tigers,Jhin,0
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Blue,sup,GorillA,ROX Tigers,Zyra,0
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Red,top,Korol,EDward Gaming,Rumble,1
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Red,jng,Clearlove,EDward Gaming,Olaf,1
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Red,mid,Scout,EDward Gaming,Aurelion Sol,1
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Red,bot,Deft,EDward Gaming,Caitlyn,1
TRLH1/1001920104,WLDs,2016,2016-10-15 23:54:37,3.0,Red,sup,Meiko,EDward Gaming,Karma,1
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Blue,top,Korol,EDward Gaming,Rumble,0
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Blue,jng,Clearlove,EDward Gaming,Lee Sin,0
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Blue,mid,Scout,EDward Gaming,Jayce,0
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Blue,bot,Deft,EDward Gaming,Caitlyn,0
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Blue,sup,Meiko,EDward Gaming,Nami,0
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Red,top,Smeb,ROX Tigers,Kennen,1
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Red,jng,Peanut,ROX Tigers,Olaf,1
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Red,mid,Kuro,ROX Tigers,Ryze,1
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Red,bot,PraY,ROX Tigers,Jhin,1
TRLH1/1001920106,WLDs,2016,2016-10-16 00:51:13,4.0,Red,sup,GorillA,ROX Tigers,Karma,1
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Blue,top,Odoamne,H2k-Gaming,Jayce,1
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Blue,jng,Jankos,H2k-Gaming,Lee Sin,1
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Blue,mid,Ryu,H2k-Gaming,Vladimir,1
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Blue,bot,FORG1VEN,H2k-Gaming,Sivir,1
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Blue,sup,Vander,H2k-Gaming,Zyra,1
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Red,top,Smurf,Albus NoX Luna,Gnar,0
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Red,jng,PvPStejos,Albus NoX Luna,Olaf,0
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Red,mid,Kira,Albus NoX Luna,Syndra,0
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Red,bot,Onesh0tiq,Albus NoX Luna,Caitlyn,0
TRLH1/1001910107,WLDs,2016,2016-10-16 21:39:46,1.0,Red,sup,Likkrit,Albus NoX Luna,Bard,0
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Blue,top,Smurf,Albus NoX Luna,Gnar,0
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Blue,jng,PvPStejos,Albus NoX Luna,Elise,0
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Blue,mid,Kira,Albus NoX Luna,Syndra,0
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Blue,bot,Onesh0tiq,Albus NoX Luna,Caitlyn,0
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Blue,sup,Likkrit,Albus NoX Luna,Alistar,0
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Red,top,Odoamne,H2k-Gaming,Jayce,1
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Red,jng,Jankos,H2k-Gaming,Lee Sin,1
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Red,mid,Ryu,H2k-Gaming,Vladimir,1
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Red,bot,FORG1VEN,H2k-Gaming,Lucian,1
TRLH1/1001910113,WLDs,2016,2016-10-16 23:07:30,2.0,Red,sup,Vander,H2k-Gaming,Zyra,1
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Blue,top,Odoamne,H2k-Gaming,Jayce,1
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Blue,jng,Jankos,H2k-Gaming,Lee Sin,1
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Blue,mid,Ryu,H2k-Gaming,Syndra,1
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Blue,bot,FORG1VEN,H2k-Gaming,Lucian,1
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Blue,sup,Vander,H2k-Gaming,Zyra,1
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Red,top,Smurf,Albus NoX Luna,Gnar,0
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Red,jng,PvPStejos,Albus NoX Luna,Olaf,0
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Red,mid,Kira,Albus NoX Luna,Zilean,0
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Red,bot,Onesh0tiq,Albus NoX Luna,Caitlyn,0
TRLH1/1001910114,WLDs,2016,2016-10-16 23:56:13,3.0,Red,sup,Likkrit,Albus NoX Luna,Bard,0
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Blue,top,Smeb,ROX Tigers,Poppy,0
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Blue,jng,Peanut,ROX Tigers,Elise,0
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Blue,mid,Kuro,ROX Tigers,Viktor,0
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Blue,bot,PraY,ROX Tigers,Caitlyn,0
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Blue,sup,GorillA,ROX Tigers,Karma,0
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Red,top,Duke,SK Telecom T1,Trundle,1
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Red,jng,Bengi,SK Telecom T1,Olaf,1
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Red,mid,Faker,SK Telecom T1,Orianna,1
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Red,bot,Bang,SK Telecom T1,Ashe,1
TRLH1/1001930038,WLDs,2016,2016-10-21 21:50:52,1.0,Red,sup,Wolf,SK Telecom T1,Zyra,1
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Blue,top,Duke,SK Telecom T1,Ekko,0
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Blue,jng,Blank,SK Telecom T1,Olaf,0
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Blue,mid,Faker,SK Telecom T1,Viktor,0
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Blue,bot,Bang,SK Telecom T1,Ezreal,0
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Blue,sup,Wolf,SK Telecom T1,Zyra,0
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Red,top,Smeb,ROX Tigers,Rumble,1
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Red,jng,Peanut,ROX Tigers,Lee Sin,1
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Red,mid,Kuro,ROX Tigers,Karma,1
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Red,bot,PraY,ROX Tigers,Ashe,1
TRLH1/1001930052,WLDs,2016,2016-10-21 23:13:49,2.0,Red,sup,GorillA,ROX Tigers,Miss Fortune,1
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Blue,top,Smeb,ROX Tigers,Rumble,1
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Blue,jng,Peanut,ROX Tigers,Lee Sin,1
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Blue,mid,Kuro,ROX Tigers,Viktor,1
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Blue,bot,PraY,ROX Tigers,Ashe,1
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Blue,sup,GorillA,ROX Tigers,Miss Fortune,1
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Red,top,Duke,SK Telecom T1,Ekko,0
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Red,jng,Blank,SK Telecom T1,Olaf,0
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Red,mid,Faker,SK Telecom T1,Orianna,0
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Red,bot,Bang,SK Telecom T1,Caitlyn,0
TRLH1/1001930053,WLDs,2016,2016-10-22 00:13:26,3.0,Red,sup,Wolf,SK Telecom T1,Zyra,0
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Blue,top,Duke,SK Telecom T1,Gnar,1
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Blue,jng,Bengi,SK Telecom T1,Nidalee,1
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Blue,mid,Faker,SK Telecom T1,Zilean,1
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Blue,bot,Bang,SK Telecom T1,Jhin,1
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Blue,sup,Wolf,SK Telecom T1,Karma,1
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Red,top,Smeb,ROX Tigers,Rumble,0
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Red,jng,Peanut,ROX Tigers,Olaf,0
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Red,mid,Kuro,ROX Tigers,Viktor,0
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Red,bot,PraY,ROX Tigers,Ashe,0
TRLH1/1001930054,WLDs,2016,2016-10-22 01:14:26,4.0,Red,sup,GorillA,ROX Tigers,Zyra,0
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Blue,top,Smeb,ROX Tigers,Jayce,0
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Blue,jng,Peanut,ROX Tigers,Elise,0
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Blue,mid,Kuro,ROX Tigers,Karma,0
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Blue,bot,PraY,ROX Tigers,Jhin,0
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Blue,sup,GorillA,ROX Tigers,Zyra,0
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Red,top,Duke,SK Telecom T1,Poppy,1
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Red,jng,Bengi,SK Telecom T1,Lee Sin,1
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Red,mid,Faker,SK Telecom T1,Orianna,1
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Red,bot,Bang,SK Telecom T1,Ashe,1
TRLH1/1001930055,WLDs,2016,2016-10-22 02:23:11,5.0,Red,sup,Wolf,SK Telecom T1,Nami,1
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Blue,top,CuVee,Samsung Galaxy,Ekko,1
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Blue,jng,Ambition,Samsung Galaxy,Nidalee,1
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Blue,mid,Crown,Samsung Galaxy,Viktor,1
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Blue,bot,Ruler,Samsung Galaxy,Ashe,1
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Blue,sup,CoreJJ,Samsung Galaxy,Miss Fortune,1
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Red,top,Odoamne,H2k-Gaming,Kennen,0
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Red,jng,Jankos,H2k-Gaming,Olaf,0
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Red,mid,Ryu,H2k-Gaming,Cassiopeia,0
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Red,bot,FORG1VEN,H2k-Gaming,Sivir,0
TRLH1/1001940057,WLDs,2016,2016-10-22 20:50:50,1.0,Red,sup,Vander,H2k-Gaming,Zyra,0
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Blue,top,Odoamne,H2k-Gaming,Rumble,0
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Blue,jng,Jankos,H2k-Gaming,Lee Sin,0
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Blue,mid,Ryu,H2k-Gaming,Ryze,0
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Blue,bot,FORG1VEN,H2k-Gaming,Sivir,0
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Blue,sup,Vander,H2k-Gaming,Karma,0
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Red,top,CuVee,Samsung Galaxy,Jayce,1
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Red,jng,Ambition,Samsung Galaxy,Olaf,1
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Red,mid,Crown,Samsung Galaxy,Cassiopeia,1
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Red,bot,Ruler,Samsung Galaxy,Jhin,1
TRLH1/1001940064,WLDs,2016,2016-10-22 23:12:08,2.0,Red,sup,CoreJJ,Samsung Galaxy,Zyra,1
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Blue,top,CuVee,Samsung Galaxy,Poppy,1
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Blue,jng,Ambition,Samsung Galaxy,Olaf,1
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Blue,mid,Crown,Samsung Galaxy,Viktor,1
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Blue,bot,Ruler,Samsung Galaxy,Ezreal,1
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Blue,sup,CoreJJ,Samsung Galaxy,Zyra,1
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Red,top,Odoamne,H2k-Gaming,Trundle,0
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Red,jng,Jankos,H2k-Gaming,Elise,0
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Red,mid,Ryu,H2k-Gaming,Ryze,0
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Red,bot,FORG1VEN,H2k-Gaming,Sivir,0
TRLH1/1001940065,WLDs,2016,2016-10-23 00:06:36,3.0,Red,sup,Vander,H2k-Gaming,Karma,0
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Blue,top,CuVee,Samsung Galaxy,Poppy,0
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Blue,jng,Ambition,Samsung Galaxy,Lee Sin,0
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Blue,mid,Crown,Samsung Galaxy,Viktor,0
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Blue,bot,Ruler,Samsung Galaxy,Caitlyn,0
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Blue,sup,CoreJJ,Samsung Galaxy,Zyra,0
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Red,top,Duke,SK Telecom T1,Trundle,1
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Red,jng,Bengi,SK Telecom T1,Olaf,1
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Red,mid,Faker,SK Telecom T1,Orianna,1
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Red,bot,Bang,SK Telecom T1,Jhin,1
TRLH1/1001960052,WLDs,2016,2016-10-29 21:53:34,1.0,Red,sup,Wolf,SK Telecom T1,Karma,1
TRLH1/1001960063,WLDs,2016,2016-10-30 00:32:37,2.0,Blue,top,Duke,SK Telecom T1,Gnar,1
TRLH1/1001960063,WLDs,2016,2016-10-30 00:32:37,2.0,Blue,jng,Bengi,SK Telecom T1,Lee Sin,1
TRLH1/1001960063,WLDs,2016,2016-10-30 00:32:37,2.0,Blue,mid,Faker,SK Telecom T1,Ryze,1
