gameid,league,year,date,game,side,position,playername,teamname,champion,ban1,ban2,ban3,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstbloodkill,firstbloodvictim
TRLH3/1000430120,WLDs,2014,2014-09-19 14:19:56,1.0,Red,mid,Westdoor,ahq eSports Club,Talon,Ryze,Zilean,Alistar,2168,0,2,7,4,10,28,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430120,WLDs,2014,2014-09-19 14:19:56,1.0,Red,bot,GarnetDevil,ahq eSports Club,Lucian,Ryze,Zilean,Alistar,2168,0,3,5,4,10,28,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430120,WLDs,2014,2014-09-19 14:19:56,1.0,Red,sup,GreenTea,ahq eSports Club,Blitzcrank,Ryze,Zilean,Alistar,2168,0,1,4,7,10,28,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Blue,top,Looper,Samsung White,Alistar,Nidalee,Lucian,Thresh,1268,1,3,0,9,20,2,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Blue,jng,DanDy,Samsung White,Kha'Zix,Nidalee,Lucian,Thresh,1268,1,6,1,8,20,2,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Blue,mid,PawN,Samsung White,Zed,Nidalee,Lucian,Thresh,1268,1,5,0,6,20,2,1.0,1.0,0.0,0.0,0.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Blue,bot,imp,Samsung White,Corki,Nidalee,Lucian,Thresh,1268,1,5,1,6,20,2,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Blue,sup,Mata,Samsung White,Janna,Nidalee,Lucian,Thresh,1268,1,1,0,14,20,2,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Red,top,fabFabulous,Dark Passage,Ryze,Tristana,Yasuo,Zilean,1268,0,0,7,1,2,20,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Red,jng,Crystal,Dark Passage,Lee Sin,Tristana,Yasuo,Zilean,1268,0,0,4,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Red,mid,Naru,Dark Passage,Fizz,Tristana,Yasuo,Zilean,1268,0,0,4,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Red,bot,HolyPhoenix,Dark Passage,Ezreal,Tristana,Yasuo,Zilean,1268,0,2,1,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430136,WLDs,2014,2014-09-20 09:00:00,1.0,Red,sup,Touch,Dark Passage,Braum,Tristana,Yasuo,Zilean,1268,0,0,4,2,2,20,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Blue,top,fredy122,SK Gaming,Maokai,Zilean,Lucian,Ryze,2025,0,2,5,3,6,19,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Blue,jng,Svenskeren,SK Gaming,Lee Sin,Zilean,Lucian,Ryze,2025,0,1,4,4,6,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Blue,mid,Jesiz,SK Gaming,Ahri,Zilean,Lucian,Ryze,2025,0,1,3,3,6,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Blue,bot,CandyPanda,SK Gaming,Kog'Maw,Zilean,Lucian,Ryze,2025,0,2,4,1,6,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Blue,sup,nRated,SK Gaming,Kayle,Zilean,Lucian,Ryze,2025,0,0,3,2,6,19,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Red,top,Cola,Royal Club,Irelia,Aatrox,Nidalee,Alistar,2025,1,4,2,7,19,6,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Red,jng,inSec,Royal Club,Rengar,Aatrox,Nidalee,Alistar,2025,1,5,2,6,19,6,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Red,mid,Corn,Royal Club,Orianna,Aatrox,Nidalee,Alistar,2025,1,4,0,10,19,6,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Red,bot,Uzi,Royal Club,Vayne,Aatrox,Nidalee,Alistar,2025,1,6,1,7,19,6,1.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000430139,WLDs,2014,2014-09-20 09:51:43,1.0,Red,sup,Zero,Royal Club,Janna,Aatrox,Nidalee,Alistar,2025,1,0,1,16,19,6,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Blue,top,Prydz,ahq eSports Club,Ryze,Zilean,Alistar,Yasuo,1759,0,3,11,3,13,39,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Blue,jng,Naz,ahq eSports Club,Lee Sin,Zilean,Alistar,Yasuo,1759,0,3,6,2,13,39,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Blue,mid,Westdoor,ahq eSports Club,Twisted Fate,Zilean,Alistar,Yasuo,1759,0,4,5,6,13,39,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Blue,bot,GarnetDevil,ahq eSports Club,Jinx,Zilean,Alistar,Yasuo,1759,0,1,9,7,13,39,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Blue,sup,GreenTea,ahq eSports Club,Blitzcrank,Zilean,Alistar,Yasuo,1759,0,2,8,6,13,39,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Red,top,Looper,Samsung White,Kayle,Zed,Nidalee,Maokai,1759,1,7,2,22,39,14,2.0,1.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Red,jng,DanDy,Samsung White,Kha'Zix,Zed,Nidalee,Maokai,1759,1,6,5,17,39,14,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Red,mid,PawN,Samsung White,Katarina,Zed,Nidalee,Maokai,1759,1,12,2,16,39,14,3.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Red,bot,imp,Samsung White,Lucian,Zed,Nidalee,Maokai,1759,1,13,2,9,39,14,2.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420135,WLDs,2014,2014-09-20 10:52:13,1.0,Red,sup,Mata,Samsung White,Thresh,Zed,Nidalee,Maokai,1759,1,1,3,28,39,14,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Blue,top,Achie,Taipei Assassins,Maokai,Nami,Janna,Rumble,1621,0,1,4,1,4,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Blue,jng,Winds,Taipei Assassins,Kha'Zix,Nami,Janna,Rumble,1621,0,2,1,2,4,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Blue,mid,Morning,Taipei Assassins,Yasuo,Nami,Janna,Rumble,1621,0,1,4,3,4,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Blue,bot,BeBe,Taipei Assassins,Twitch,Nami,Janna,Rumble,1621,0,0,5,1,4,19,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Blue,sup,Chieh,Taipei Assassins,Thresh,Nami,Janna,Rumble,1621,0,0,5,3,4,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Red,top,Dyrus,TSM,Lulu,Alistar,Zilean,Lucian,1621,1,1,1,9,19,4,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Red,jng,Amazing,TSM,Lee Sin,Alistar,Zilean,Lucian,1621,1,4,1,13,19,4,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Red,mid,Bjergsen,TSM,Orianna,Alistar,Zilean,Lucian,1621,1,3,0,11,19,4,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Red,bot,WildTurtle,TSM,Tristana,Alistar,Zilean,Lucian,1621,1,11,1,6,19,4,2.0,1.0,0.0,0.0,0.0,0.0
TRLH3/1000420142,WLDs,2014,2014-09-20 11:49:40,1.0,Red,sup,Lustboy,TSM,Braum,Alistar,Zilean,Lucian,1621,1,0,1,14,19,4,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Blue,top,fabFabulous,Dark Passage,Ryze,Rengar,Orianna,Maokai,1627,0,0,6,1,6,26,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Blue,jng,Crystal,Dark Passage,Pantheon,Rengar,Orianna,Maokai,1627,0,2,6,0,6,26,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Blue,mid,Naru,Dark Passage,Jayce,Rengar,Orianna,Maokai,1627,0,0,6,2,6,26,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Blue,bot,HolyPhoenix,Dark Passage,Lucian,Rengar,Orianna,Maokai,1627,0,3,4,1,6,26,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Blue,sup,Touch,Dark Passage,Braum,Rengar,Orianna,Maokai,1627,0,1,4,3,6,26,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Red,top,Korol,EDward Gaming,Irelia,Nidalee,Alistar,Syndra,1627,1,6,1,10,26,6,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Red,jng,Clearlove,EDward Gaming,Kha'Zix,Nidalee,Alistar,Syndra,1627,1,9,1,12,26,6,1.0,1.0,1.0,0.0,1.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Red,mid,U,EDward Gaming,Zilean,Nidalee,Alistar,Syndra,1627,1,6,0,15,26,6,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Red,bot,NaMei,EDward Gaming,Tristana,Nidalee,Alistar,Syndra,1627,1,4,1,11,26,6,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000420149,WLDs,2014,2014-09-20 12:48:58,1.0,Red,sup,FZZF,EDward Gaming,Thresh,Nidalee,Alistar,Syndra,1627,1,1,3,17,26,6,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Blue,top,fredy122,SK Gaming,Alistar,Zilean,Nami,Syndra,3001,1,5,7,7,16,19,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Blue,jng,Svenskeren,SK Gaming,Kha'Zix,Zilean,Nami,Syndra,3001,1,5,2,7,16,19,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Blue,mid,Jesiz,SK Gaming,Orianna,Zilean,Nami,Syndra,3001,1,1,4,8,16,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Blue,bot,CandyPanda,SK Gaming,Lucian,Zilean,Nami,Syndra,3001,1,5,2,3,16,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Blue,sup,nRated,SK Gaming,Morgana,Zilean,Nami,Syndra,3001,1,0,4,7,16,19,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Red,top,Achie,Taipei Assassins,Ryze,Nidalee,Aatrox,Ahri,3001,0,4,4,5,19,16,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Red,jng,Winds,Taipei Assassins,Lee Sin,Nidalee,Aatrox,Ahri,3001,0,6,3,7,19,16,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Red,mid,Morning,Taipei Assassins,Yasuo,Nidalee,Aatrox,Ahri,3001,0,5,5,7,19,16,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Red,bot,BeBe,Taipei Assassins,Ezreal,Nidalee,Aatrox,Ahri,3001,0,4,1,4,19,16,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000430162,WLDs,2014,2014-09-20 13:44:25,1.0,Red,sup,Chieh,Taipei Assassins,Janna,Nidalee,Aatrox,Ahri,3001,0,0,3,8,19,16,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Blue,top,Dyrus,TSM,Rumble,Rengar,Zilean,Lucian,2807,1,6,4,9,21,15,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Blue,jng,Amazing,TSM,Lee Sin,Rengar,Zilean,Lucian,2807,1,4,5,11,21,15,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Blue,mid,Bjergsen,TSM,Orianna,Rengar,Zilean,Lucian,2807,1,4,2,10,21,15,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Blue,bot,WildTurtle,TSM,Tristana,Rengar,Zilean,Lucian,2807,1,5,0,7,21,15,2.0,1.0,0.0,0.0,0.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Blue,sup,Lustboy,TSM,Nami,Rengar,Zilean,Lucian,2807,1,2,4,15,21,15,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Red,top,Cola,Royal Club,Ryze,Maokai,Elise,Alistar,2807,0,1,7,10,15,21,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Red,jng,inSec,Royal Club,Kha'Zix,Maokai,Elise,Alistar,2807,0,3,3,6,15,21,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Red,mid,Corn,Royal Club,Fizz,Maokai,Elise,Alistar,2807,0,4,4,10,15,21,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Red,bot,Uzi,Royal Club,Caitlyn,Maokai,Elise,Alistar,2807,0,7,3,4,15,21,2.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440012,WLDs,2014,2014-09-21 08:58:17,1.0,Red,sup,Zero,Royal Club,Janna,Maokai,Elise,Alistar,2807,0,0,4,11,15,21,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Blue,top,Prydz,ahq eSports Club,Irelia,Alistar,Zilean,Ryze,2081,1,8,0,10,27,2,1.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Blue,jng,Naz,ahq eSports Club,Lee Sin,Alistar,Zilean,Ryze,2081,1,5,0,9,27,2,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Blue,mid,Westdoor,ahq eSports Club,Twisted Fate,Alistar,Zilean,Ryze,2081,1,8,0,8,27,2,1.0,1.0,0.0,0.0,0.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Blue,bot,GarnetDevil,ahq eSports Club,Graves,Alistar,Zilean,Ryze,2081,1,4,1,8,27,2,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Blue,sup,GreenTea,ahq eSports Club,Leona,Alistar,Zilean,Ryze,2081,1,2,1,10,27,2,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Red,top,fabFabulous,Dark Passage,Nidalee,Thresh,Fizz,Zed,2081,0,1,5,0,2,27,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Red,jng,Crystal,Dark Passage,Vi,Thresh,Fizz,Zed,2081,0,0,7,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Red,mid,Naru,Dark Passage,Ahri,Thresh,Fizz,Zed,2081,0,0,5,2,2,27,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Red,bot,HolyPhoenix,Dark Passage,Lucian,Thresh,Fizz,Zed,2081,0,1,3,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440016,WLDs,2014,2014-09-21 10:21:51,1.0,Red,sup,Touch,Dark Passage,Janna,Thresh,Fizz,Zed,2081,0,0,7,2,2,27,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Blue,top,Cola,Royal Club,Ryze,Maokai,Nidalee,Alistar,1732,1,3,0,2,14,5,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Blue,jng,inSec,Royal Club,Lee Sin,Maokai,Nidalee,Alistar,1732,1,1,1,5,14,5,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Blue,mid,Corn,Royal Club,Orianna,Maokai,Nidalee,Alistar,1732,1,3,1,4,14,5,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Blue,bot,Uzi,Royal Club,Lucian,Maokai,Nidalee,Alistar,1732,1,6,1,6,14,5,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Blue,sup,Zero,Royal Club,Nami,Maokai,Nidalee,Alistar,1732,1,1,2,11,14,5,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Red,top,Achie,Taipei Assassins,Dr. Mundo,Rengar,Zilean,Yasuo,1732,0,0,2,3,5,14,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Red,jng,Winds,Taipei Assassins,Kha'Zix,Rengar,Zilean,Yasuo,1732,0,1,2,2,5,14,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Red,mid,Morning,Taipei Assassins,Fizz,Rengar,Zilean,Yasuo,1732,0,2,3,0,5,14,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Red,bot,BeBe,Taipei Assassins,Tristana,Rengar,Zilean,Yasuo,1732,0,2,5,2,5,14,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000440023,WLDs,2014,2014-09-21 11:23:59,1.0,Red,sup,Chieh,Taipei Assassins,Janna,Rengar,Zilean,Yasuo,1732,0,0,2,3,5,14,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Blue,top,Prydz,ahq eSports Club,Kayle,Alistar,Zilean,Ryze,2769,1,1,1,5,11,6,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Blue,jng,Naz,ahq eSports Club,Lee Sin,Alistar,Zilean,Ryze,2769,1,3,0,3,11,6,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Blue,mid,Westdoor,ahq eSports Club,Zed,Alistar,Zilean,Ryze,2769,1,4,1,4,11,6,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Blue,bot,GarnetDevil,ahq eSports Club,Jinx,Alistar,Zilean,Ryze,2769,1,1,1,6,11,6,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Blue,sup,GreenTea,ahq eSports Club,Thresh,Alistar,Zilean,Ryze,2769,1,2,3,6,11,6,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Red,top,Korol,EDward Gaming,Lulu,Fizz,Twisted Fate,Maokai,2769,0,3,2,1,6,11,1.0,1.0,0.0,0.0,0.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Red,jng,Clearlove,EDward Gaming,Kha'Zix,Fizz,Twisted Fate,Maokai,2769,0,2,2,0,6,11,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Red,mid,U,EDward Gaming,Jayce,Fizz,Twisted Fate,Maokai,2769,0,0,2,0,6,11,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Red,bot,NaMei,EDward Gaming,Lucian,Fizz,Twisted Fate,Maokai,2769,0,0,3,1,6,11,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440032,WLDs,2014,2014-09-21 12:16:51,1.0,Red,sup,FZZF,EDward Gaming,Janna,Fizz,Twisted Fate,Maokai,2769,0,1,2,5,6,11,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Blue,top,fredy122,SK Gaming,Swain,Zed,Tristana,Ryze,3036,1,1,8,9,21,18,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Blue,jng,Svenskeren,SK Gaming,Kha'Zix,Zed,Tristana,Ryze,3036,1,9,3,4,21,18,2.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Blue,mid,Jesiz,SK Gaming,Ziggs,Zed,Tristana,Ryze,3036,1,2,0,7,21,18,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Blue,bot,CandyPanda,SK Gaming,Vayne,Zed,Tristana,Ryze,3036,1,7,1,9,21,18,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Blue,sup,nRated,SK Gaming,Morgana,Zed,Tristana,Ryze,3036,1,2,6,11,21,18,1.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Red,top,Dyrus,TSM,Maokai,Alistar,Nidalee,Aatrox,3036,0,5,6,5,17,21,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Red,jng,Amazing,TSM,Lee Sin,Alistar,Nidalee,Aatrox,3036,0,2,6,10,17,21,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Red,mid,Bjergsen,TSM,Syndra,Alistar,Nidalee,Aatrox,3036,0,4,3,7,17,21,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Red,bot,WildTurtle,TSM,Kog'Maw,Alistar,Nidalee,Aatrox,3036,0,5,2,8,17,21,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440053,WLDs,2014,2014-09-21 13:47:17,1.0,Red,sup,Lustboy,TSM,Janna,Alistar,Nidalee,Aatrox,3036,0,1,4,13,17,21,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440054,WLDs,2014,2014-09-21 14:49:11,1.0,Blue,top,Looper,Samsung White,Maokai,Zilean,Rengar,Thresh,2013,1,2,1,13,26,7,0.0,0.0,0.0,0.0,1.0,0.0
TRLH3/1000440054,WLDs,2014,2014-09-21 14:49:11,1.0,Blue,jng,DanDy,Samsung White,Jarvan IV,Zilean,Rengar,Thresh,2013,1,3,3,18,26,7,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440054,WLDs,2014,2014-09-21 14:49:11,1.0,Blue,mid,PawN,Samsung White,Fizz,Zilean,Rengar,Thresh,2013,1,10,1,4,26,7,3.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440054,WLDs,2014,2014-09-21 14:49:11,1.0,Blue,bot,imp,Samsung White,Twitch,Zilean,Rengar,Thresh,2013,1,11,1,9,26,7,2.0,1.0,0.0,0.0,0.0,0.0
TRLH3/1000440054,WLDs,2014,2014-09-21 14:49:11,1.0,Blue,sup,Mata,Samsung White,Janna,Zilean,Rengar,Thresh,2013,1,0,1,17,26,7,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440054,WLDs,2014,2014-09-21 14:49:11,1.0,Red,top,Korol,EDward Gaming,Ryze,Yasuo,Kassadin,Alistar,2013,0,2,6,4,7,26,0.0,0.0,0.0,0.0,0.0,1.0
TRLH3/1000440054,WLDs,2014,2014-09-21 14:49:11,1.0,Red,jng,Clearlove,EDward Gaming,Kha'Zix,Yasuo,Kassadin,Alistar,2013,0,1,6,2,7,26,0.0,0.0,0.0,0.0,0.0,0.0
TRLH3/1000440054,WLDs,2014,2014-09-21 14:49:11,1.0,Red,mid,U,EDward Gaming,Ziggs,Yasuo,Kassadin,Alistar,2013,0,2,3,3,7,26,0.0,0.0,0.0,0.0,0.0,0.0
