tip,leto,datum,cas,st_igre,ime_ekipe,zmaga
WLDs,2022,2022-10-22,20:06:03,1.0,Gen.G,1
WLDs,2022,2022-10-22,20:06:03,1.0,DWG KIA,0
WLDs,2022,2022-10-22,21:47:03,2.0,DWG KIA,0
WLDs,2022,2022-10-22,21:47:03,2.0,Gen.G,1
WLDs,2022,2022-10-22,22:50:49,3.0,DWG KIA,1
WLDs,2022,2022-10-22,22:50:49,3.0,Gen.G,0
WLDs,2022,2022-10-22,23:39:14,4.0,Gen.G,0
WLDs,2022,2022-10-22,23:39:14,4.0,DWG KIA,1
WLDs,2022,2022-10-23,00:27:37,5.0,Gen.G,1
WLDs,2022,2022-10-23,00:27:37,5.0,DWG KIA,0
WLDs,2022,2022-10-23,20:09:58,1.0,DRX,0
WLDs,2022,2022-10-23,20:09:58,1.0,EDward Gaming,1
WLDs,2022,2022-10-23,21:55:43,2.0,DRX,0
WLDs,2022,2022-10-23,21:55:43,2.0,EDward Gaming,1
WLDs,2022,2022-10-23,23:23:24,3.0,DRX,1
WLDs,2022,2022-10-23,23:23:24,3.0,EDward Gaming,0
WLDs,2022,2022-10-24,00:11:20,4.0,EDward Gaming,0
WLDs,2022,2022-10-24,00:11:20,4.0,DRX,1
WLDs,2022,2022-10-24,01:12:32,5.0,EDward Gaming,0
WLDs,2022,2022-10-24,01:12:32,5.0,DRX,1
WLDs,2022,2022-10-29,20:11:43,1.0,T1,0
WLDs,2022,2022-10-29,20:11:43,1.0,JD Gaming,1
WLDs,2022,2022-10-29,22:00:20,2.0,T1,1
WLDs,2022,2022-10-29,22:00:20,2.0,JD Gaming,0
WLDs,2022,2022-10-29,22:56:14,3.0,JD Gaming,0
WLDs,2022,2022-10-29,22:56:14,3.0,T1,1
WLDs,2022,2022-10-29,23:50:51,4.0,JD Gaming,0
WLDs,2022,2022-10-29,23:50:51,4.0,T1,1
WLDs,2022,2022-10-30,20:35:05,1.0,Gen.G,1
WLDs,2022,2022-10-30,20:35:05,1.0,DRX,0
WLDs,2022,2022-10-30,21:49:10,2.0,DRX,1
WLDs,2022,2022-10-30,21:49:10,2.0,Gen.G,0
WLDs,2022,2022-10-30,22:50:09,3.0,Gen.G,0
WLDs,2022,2022-10-30,22:50:09,3.0,DRX,1
WLDs,2022,2022-10-30,23:48:39,4.0,Gen.G,0
WLDs,2022,2022-10-30,23:48:39,4.0,DRX,1
WLDs,2022,2022-11-05,23:41:08,1.0,T1,1
WLDs,2022,2022-11-05,23:41:08,1.0,DRX,0
WLDs,2022,2022-11-06,01:30:25,2.0,DRX,1
WLDs,2022,2022-11-06,01:30:25,2.0,T1,0
WLDs,2022,2022-11-06,02:37:51,3.0,T1,1
WLDs,2022,2022-11-06,02:37:51,3.0,DRX,0
WLDs,2022,2022-11-06,03:30:08,4.0,DRX,1
WLDs,2022,2022-11-06,03:30:08,4.0,T1,0
WLDs,2022,2022-11-06,04:21:13,5.0,T1,0
WLDs,2022,2022-11-06,04:21:13,5.0,DRX,1
MSI,2023,2023-05-02,12:10:39,1.0,PSG Talon,1
MSI,2023,2023-05-02,12:10:39,1.0,DetonatioN FocusMe,0
MSI,2023,2023-05-02,13:03:49,2.0,DetonatioN FocusMe,0
MSI,2023,2023-05-02,13:03:49,2.0,PSG Talon,1
MSI,2023,2023-05-02,14:35:32,1.0,G2 Esports,1
MSI,2023,2023-05-02,14:35:32,1.0,LOUD,0
MSI,2023,2023-05-02,15:34:42,2.0,G2 Esports,1
MSI,2023,2023-05-02,15:34:42,2.0,LOUD,0
MSI,2023,2023-05-03,12:09:16,1.0,Bilibili Gaming,1
MSI,2023,2023-05-03,12:09:16,1.0,Movistar R7,0
MSI,2023,2023-05-03,12:57:41,2.0,Bilibili Gaming,1
MSI,2023,2023-05-03,12:57:41,2.0,Movistar R7,0
MSI,2023,2023-05-03,13:56:58,1.0,Golden Guardians,1
MSI,2023,2023-05-03,13:56:58,1.0,GAM Esports,0
MSI,2023,2023-05-03,14:46:33,2.0,GAM Esports,0
MSI,2023,2023-05-03,14:46:33,2.0,Golden Guardians,1
MSI,2023,2023-05-04,12:10:03,1.0,Bilibili Gaming,1
MSI,2023,2023-05-04,12:10:03,1.0,Golden Guardians,0
MSI,2023,2023-05-04,12:59:38,2.0,Bilibili Gaming,0
MSI,2023,2023-05-04,12:59:38,2.0,Golden Guardians,1
MSI,2023,2023-05-04,14:01:19,3.0,Bilibili Gaming,1
MSI,2023,2023-05-04,14:01:19,3.0,Golden Guardians,0
MSI,2023,2023-05-04,15:04:34,1.0,G2 Esports,1
MSI,2023,2023-05-04,15:04:34,1.0,PSG Talon,0
MSI,2023,2023-05-04,16:07:05,2.0,PSG Talon,0
MSI,2023,2023-05-04,16:07:05,2.0,G2 Esports,1
MSI,2023,2023-05-05,12:07:12,1.0,GAM Esports,0
MSI,2023,2023-05-05,12:07:12,1.0,Movistar R7,1
MSI,2023,2023-05-05,13:02:59,2.0,GAM Esports,1
MSI,2023,2023-05-05,13:02:59,2.0,Movistar R7,0
MSI,2023,2023-05-05,13:55:28,3.0,GAM Esports,0
MSI,2023,2023-05-05,13:55:28,3.0,Movistar R7,1
MSI,2023,2023-05-05,14:54:28,1.0,LOUD,1
MSI,2023,2023-05-05,14:54:28,1.0,DetonatioN FocusMe,0
MSI,2023,2023-05-05,15:39:28,2.0,DetonatioN FocusMe,0
MSI,2023,2023-05-05,15:39:28,2.0,LOUD,1
MSI,2023,2023-05-06,11:08:03,1.0,Golden Guardians,1
MSI,2023,2023-05-06,11:08:03,1.0,Movistar R7,0
MSI,2023,2023-05-06,11:54:26,2.0,Golden Guardians,1
MSI,2023,2023-05-06,11:54:26,2.0,Movistar R7,0
MSI,2023,2023-05-06,12:44:13,1.0,PSG Talon,1
MSI,2023,2023-05-06,12:44:13,1.0,LOUD,0
MSI,2023,2023-05-06,13:40:28,2.0,LOUD,0
MSI,2023,2023-05-06,13:40:28,2.0,PSG Talon,1
MSI,2023,2023-05-07,11:09:55,1.0,Golden Guardians,1
MSI,2023,2023-05-07,11:09:55,1.0,PSG Talon,0
MSI,2023,2023-05-07,12:06:26,2.0,PSG Talon,0
MSI,2023,2023-05-07,12:06:26,2.0,Golden Guardians,1
MSI,2023,2023-05-07,13:02:20,3.0,PSG Talon,0
MSI,2023,2023-05-07,13:02:20,3.0,Golden Guardians,1
MSI,2023,2023-05-09,12:10:44,1.0,Gen.G,1
MSI,2023,2023-05-09,12:10:44,1.0,G2 Esports,0
MSI,2023,2023-05-09,12:58:43,2.0,G2 Esports,0
MSI,2023,2023-05-09,12:58:43,2.0,Gen.G,1
MSI,2023,2023-05-09,13:39:08,3.0,G2 Esports,1
MSI,2023,2023-05-09,13:39:08,3.0,Gen.G,0
MSI,2023,2023-05-09,14:33:23,4.0,Gen.G,1
MSI,2023,2023-05-09,14:33:23,4.0,G2 Esports,0
MSI,2023,2023-05-10,12:09:56,1.0,MAD Lions,0
MSI,2023,2023-05-10,12:09:56,1.0,T1,1
MSI,2023,2023-05-10,13:04:21,2.0,MAD Lions,0
MSI,2023,2023-05-10,13:04:21,2.0,T1,1
MSI,2023,2023-05-10,13:52:45,3.0,MAD Lions,0
MSI,2023,2023-05-10,13:52:45,3.0,T1,1
MSI,2023,2023-05-11,12:11:38,1.0,Cloud9,0
MSI,2023,2023-05-11,12:11:38,1.0,Bilibili Gaming,1
MSI,2023,2023-05-11,13:08:01,2.0,Cloud9,0
MSI,2023,2023-05-11,13:08:01,2.0,Bilibili Gaming,1
MSI,2023,2023-05-11,14:01:54,3.0,Bilibili Gaming,1
MSI,2023,2023-05-11,14:01:54,3.0,Cloud9,0
MSI,2023,2023-05-12,12:10:06,1.0,JD Gaming,1
MSI,2023,2023-05-12,12:10:06,1.0,Golden Guardians,0
MSI,2023,2023-05-12,12:56:13,2.0,Golden Guardians,0
MSI,2023,2023-05-12,12:56:13,2.0,JD Gaming,1
MSI,2023,2023-05-12,13:49:21,3.0,Golden Guardians,0
MSI,2023,2023-05-12,13:49:21,3.0,JD Gaming,1
MSI,2023,2023-05-13,11:08:22,1.0,Gen.G,0
MSI,2023,2023-05-13,11:08:22,1.0,T1,1
MSI,2023,2023-05-13,12:06:32,2.0,Gen.G,0
MSI,2023,2023-05-13,12:06:32,2.0,T1,1
MSI,2023,2023-05-13,12:53:59,3.0,T1,0
MSI,2023,2023-05-13,12:53:59,3.0,Gen.G,1
MSI,2023,2023-05-13,13:46:36,4.0,Gen.G,1
MSI,2023,2023-05-13,13:46:36,4.0,T1,0
MSI,2023,2023-05-13,14:37:45,5.0,T1,1
MSI,2023,2023-05-13,14:37:45,5.0,Gen.G,0
MSI,2023,2023-05-13,15:31:12,1.0,MAD Lions,0
MSI,2023,2023-05-13,15:31:12,1.0,G2 Esports,1
MSI,2023,2023-05-13,16:15:31,2.0,G2 Esports,1
MSI,2023,2023-05-13,16:15:31,2.0,MAD Lions,0
MSI,2023,2023-05-13,17:05:01,3.0,G2 Esports,1
MSI,2023,2023-05-13,17:05:01,3.0,MAD Lions,0
MSI,2023,2023-05-14,11:10:07,1.0,JD Gaming,1
MSI,2023,2023-05-14,11:10:07,1.0,Bilibili Gaming,0
MSI,2023,2023-05-14,11:56:32,2.0,Bilibili Gaming,0
MSI,2023,2023-05-14,11:56:32,2.0,JD Gaming,1
MSI,2023,2023-05-14,12:57:45,3.0,Bilibili Gaming,0
MSI,2023,2023-05-14,12:57:45,3.0,JD Gaming,1
MSI,2023,2023-05-14,14:03:08,1.0,Golden Guardians,0
MSI,2023,2023-05-14,14:03:08,1.0,Cloud9,1
MSI,2023,2023-05-14,14:48:06,2.0,Cloud9,1
MSI,2023,2023-05-14,14:48:06,2.0,Golden Guardians,0
MSI,2023,2023-05-14,15:40:28,3.0,Cloud9,0
MSI,2023,2023-05-14,15:40:28,3.0,Golden Guardians,1
MSI,2023,2023-05-14,16:36:29,4.0,Cloud9,1
MSI,2023,2023-05-14,16:36:29,4.0,Golden Guardians,0
MSI,2023,2023-05-16,12:09:22,1.0,G2 Esports,0
MSI,2023,2023-05-16,12:09:22,1.0,Bilibili Gaming,1
MSI,2023,2023-05-16,12:59:34,2.0,G2 Esports,1
MSI,2023,2023-05-16,12:59:34,2.0,Bilibili Gaming,0
MSI,2023,2023-05-16,13:58:58,3.0,G2 Esports,0
MSI,2023,2023-05-16,13:58:58,3.0,Bilibili Gaming,1
MSI,2023,2023-05-16,14:57:35,4.0,G2 Esports,0
MSI,2023,2023-05-16,14:57:35,4.0,Bilibili Gaming,1
MSI,2023,2023-05-17,12:08:45,1.0,Gen.G,1
MSI,2023,2023-05-17,12:08:45,1.0,Cloud9,0
MSI,2023,2023-05-17,12:56:47,2.0,Cloud9,0
MSI,2023,2023-05-17,12:56:47,2.0,Gen.G,1
MSI,2023,2023-05-17,13:42:59,3.0,Cloud9,0
MSI,2023,2023-05-17,13:42:59,3.0,Gen.G,1
MSI,2023,2023-05-18,12:07:59,1.0,JD Gaming,1
MSI,2023,2023-05-18,12:07:59,1.0,T1,0
MSI,2023,2023-05-18,12:58:46,2.0,T1,1
MSI,2023,2023-05-18,12:58:46,2.0,JD Gaming,0
MSI,2023,2023-05-18,13:43:55,3.0,JD Gaming,0
MSI,2023,2023-05-18,13:43:55,3.0,T1,1
MSI,2023,2023-05-18,14:27:50,4.0,JD Gaming,1
MSI,2023,2023-05-18,14:27:50,4.0,T1,0
MSI,2023,2023-05-18,15:20:13,5.0,T1,0
MSI,2023,2023-05-18,15:20:13,5.0,JD Gaming,1
MSI,2023,2023-05-19,12:08:19,1.0,Bilibili Gaming,1
MSI,2023,2023-05-19,12:08:19,1.0,Gen.G,0
MSI,2023,2023-05-19,12:57:45,2.0,Gen.G,0
MSI,2023,2023-05-19,12:57:45,2.0,Bilibili Gaming,1
MSI,2023,2023-05-19,14:01:04,3.0,Gen.G,0
MSI,2023,2023-05-19,14:01:04,3.0,Bilibili Gaming,1
MSI,2023,2023-05-20,11:08:12,1.0,Bilibili Gaming,1
MSI,2023,2023-05-20,11:08:12,1.0,T1,0
MSI,2023,2023-05-20,12:13:10,2.0,T1,0
MSI,2023,2023-05-20,12:13:10,2.0,Bilibili Gaming,1
MSI,2023,2023-05-20,13:02:32,3.0,T1,1
MSI,2023,2023-05-20,13:02:32,3.0,Bilibili Gaming,0
MSI,2023,2023-05-20,13:55:29,4.0,Bilibili Gaming,1
MSI,2023,2023-05-20,13:55:29,4.0,T1,0
MSI,2023,2023-05-21,11:15:44,1.0,JD Gaming,1
MSI,2023,2023-05-21,11:15:44,1.0,Bilibili Gaming,0
MSI,2023,2023-05-21,12:04:07,2.0,Bilibili Gaming,1
MSI,2023,2023-05-21,12:04:07,2.0,JD Gaming,0
MSI,2023,2023-05-21,12:59:34,3.0,JD Gaming,1
MSI,2023,2023-05-21,12:59:34,3.0,Bilibili Gaming,0
MSI,2023,2023-05-21,13:44:22,4.0,Bilibili Gaming,0
MSI,2023,2023-05-21,13:44:22,4.0,JD Gaming,1
WLDs,2023,2023-08-06,08:25:22,1.0,LNG Esports,1
WLDs,2023,2023-08-06,08:25:22,1.0,EDward Gaming,0
WLDs,2023,2023-08-06,09:26:36,2.0,EDward Gaming,1
WLDs,2023,2023-08-06,09:26:36,2.0,LNG Esports,0
WLDs,2023,2023-08-06,10:23:27,3.0,LNG Esports,1
WLDs,2023,2023-08-06,10:23:27,3.0,EDward Gaming,0
WLDs,2023,2023-08-06,11:21:44,4.0,EDward Gaming,0
WLDs,2023,2023-08-06,11:21:44,4.0,LNG Esports,1
WLDs,2023,2023-08-07,08:29:31,1.0,Top Esports,1
WLDs,2023,2023-08-07,08:29:31,1.0,Weibo Gaming,0
WLDs,2023,2023-08-07,09:21:09,2.0,Weibo Gaming,1
WLDs,2023,2023-08-07,09:21:09,2.0,Top Esports,0
WLDs,2023,2023-08-07,10:13:46,3.0,Top Esports,1
WLDs,2023,2023-08-07,10:13:46,3.0,Weibo Gaming,0
WLDs,2023,2023-08-07,11:11:58,4.0,Weibo Gaming,1
WLDs,2023,2023-08-07,11:11:58,4.0,Top Esports,0
WLDs,2023,2023-08-07,12:04:28,5.0,Top Esports,0
WLDs,2023,2023-08-07,12:04:28,5.0,Weibo Gaming,1
WLDs,2023,2023-08-08,09:21:19,1.0,EDward Gaming,0
WLDs,2023,2023-08-08,09:21:19,1.0,Weibo Gaming,1
WLDs,2023,2023-08-08,10:11:06,2.0,EDward Gaming,1
WLDs,2023,2023-08-08,10:11:06,2.0,Weibo Gaming,0
WLDs,2023,2023-08-08,11:01:29,3.0,Weibo Gaming,1
WLDs,2023,2023-08-08,11:01:29,3.0,EDward Gaming,0
WLDs,2023,2023-08-08,11:51:40,4.0,EDward Gaming,0
WLDs,2023,2023-08-08,11:51:40,4.0,Weibo Gaming,1
WLDs,2023,2023-08-24,08:06:13,1.0,KT Rolster,1
WLDs,2023,2023-08-24,08:06:13,1.0,Hanwha Life Esports,0
WLDs,2023,2023-08-24,09:00:33,2.0,Hanwha Life Esports,0
WLDs,2023,2023-08-24,09:00:33,2.0,KT Rolster,1
WLDs,2023,2023-08-24,09:48:30,3.0,Hanwha Life Esports,1
WLDs,2023,2023-08-24,09:48:30,3.0,KT Rolster,0
WLDs,2023,2023-08-24,10:36:21,4.0,KT Rolster,1
WLDs,2023,2023-08-24,10:36:21,4.0,Hanwha Life Esports,0
WLDs,2023,2023-08-25,08:05:55,1.0,Dplus KIA,1
WLDs,2023,2023-08-25,08:05:55,1.0,DRX,0
WLDs,2023,2023-08-25,08:53:39,2.0,DRX,0
WLDs,2023,2023-08-25,08:53:39,2.0,Dplus KIA,1
WLDs,2023,2023-08-25,09:50:47,3.0,DRX,0
WLDs,2023,2023-08-25,09:50:47,3.0,Dplus KIA,1
WLDs,2023,2023-08-26,06:06:39,1.0,Hanwha Life Esports,1
WLDs,2023,2023-08-26,06:06:39,1.0,Dplus KIA,0
WLDs,2023,2023-08-26,07:02:07,2.0,Dplus KIA,1
WLDs,2023,2023-08-26,07:02:07,2.0,Hanwha Life Esports,0
WLDs,2023,2023-08-26,07:57:06,3.0,Hanwha Life Esports,0
WLDs,2023,2023-08-26,07:57:06,3.0,Dplus KIA,1
WLDs,2023,2023-08-26,09:00:23,4.0,Hanwha Life Esports,0
WLDs,2023,2023-08-26,09:00:23,4.0,Dplus KIA,1
WLDs,2023,2023-10-09,04:09:51,1.0,Golden Guardians,0
WLDs,2023,2023-10-09,04:09:51,1.0,Team BDS,1
WLDs,2023,2023-10-09,04:51:13,2.0,Golden Guardians,0
WLDs,2023,2023-10-09,04:51:13,2.0,Team BDS,1
WLDs,2023,2023-10-09,05:46:19,3.0,Team BDS,1
WLDs,2023,2023-10-09,05:46:19,3.0,Golden Guardians,0
WLDs,2023,2023-10-10,07:17:44,1.0,PSG Talon,1
WLDs,2023,2023-10-10,07:17:44,1.0,Movistar R7,0
WLDs,2023,2023-10-10,08:06:09,2.0,PSG Talon,1
WLDs,2023,2023-10-10,08:06:09,2.0,Movistar R7,0
WLDs,2023,2023-10-10,09:10:30,1.0,LOUD,1
WLDs,2023,2023-10-10,09:10:30,1.0,GAM Esports,0
WLDs,2023,2023-10-10,09:59:06,2.0,GAM Esports,0
WLDs,2023,2023-10-10,09:59:06,2.0,LOUD,1
WLDs,2023,2023-10-11,07:13:58,1.0,DetonatioN FocusMe,0
WLDs,2023,2023-10-11,07:13:58,1.0,CTBC Flying Oyster,1
WLDs,2023,2023-10-11,08:08:50,2.0,CTBC Flying Oyster,1
WLDs,2023,2023-10-11,08:08:50,2.0,DetonatioN FocusMe,0
WLDs,2023,2023-10-11,09:03:55,1.0,Team BDS,1
WLDs,2023,2023-10-11,09:03:55,1.0,Team Whales,0
WLDs,2023,2023-10-11,09:46:26,2.0,Team BDS,0
WLDs,2023,2023-10-11,09:46:26,2.0,Team Whales,1
WLDs,2023,2023-10-11,10:47:43,3.0,Team Whales,1
WLDs,2023,2023-10-11,10:47:43,3.0,Team BDS,0
WLDs,2023,2023-10-12,07:12:22,1.0,PSG Talon,1
WLDs,2023,2023-10-12,07:12:22,1.0,LOUD,0
WLDs,2023,2023-10-12,08:06:59,2.0,LOUD,0
WLDs,2023,2023-10-12,08:06:59,2.0,PSG Talon,1
WLDs,2023,2023-10-12,09:04:53,1.0,CTBC Flying Oyster,1
WLDs,2023,2023-10-12,09:04:53,1.0,Team Whales,0
WLDs,2023,2023-10-12,09:55:53,2.0,Team Whales,1
WLDs,2023,2023-10-12,09:55:53,2.0,CTBC Flying Oyster,0
WLDs,2023,2023-10-12,10:47:24,3.0,CTBC Flying Oyster,0
WLDs,2023,2023-10-12,10:47:24,3.0,Team Whales,1
WLDs,2023,2023-10-13,07:10:31,1.0,Movistar R7,0
WLDs,2023,2023-10-13,07:10:31,1.0,GAM Esports,1
WLDs,2023,2023-10-13,07:55:54,2.0,Movistar R7,0
WLDs,2023,2023-10-13,07:55:54,2.0,GAM Esports,1
WLDs,2023,2023-10-13,08:52:20,1.0,DetonatioN FocusMe,0
WLDs,2023,2023-10-13,08:52:20,1.0,Team BDS,1
WLDs,2023,2023-10-13,09:38:40,2.0,Team BDS,1
WLDs,2023,2023-10-13,09:38:40,2.0,DetonatioN FocusMe,0
WLDs,2023,2023-10-14,07:12:11,1.0,LOUD,0
WLDs,2023,2023-10-14,07:12:11,1.0,GAM Esports,1
WLDs,2023,2023-10-14,08:07:55,2.0,LOUD,0
WLDs,2023,2023-10-14,08:07:55,2.0,GAM Esports,1
WLDs,2023,2023-10-14,09:10:35,1.0,CTBC Flying Oyster,0
WLDs,2023,2023-10-14,09:10:35,1.0,Team BDS,1
WLDs,2023,2023-10-14,10:14:23,2.0,CTBC Flying Oyster,0
WLDs,2023,2023-10-14,10:14:23,2.0,Team BDS,1
WLDs,2023,2023-10-15,03:11:17,1.0,GAM Esports,1
WLDs,2023,2023-10-15,03:11:17,1.0,Team Whales,0
WLDs,2023,2023-10-15,03:58:19,2.0,GAM Esports,0
WLDs,2023,2023-10-15,03:58:19,2.0,Team Whales,1
WLDs,2023,2023-10-15,04:46:19,3.0,GAM Esports,1
WLDs,2023,2023-10-15,04:46:19,3.0,Team Whales,0
WLDs,2023,2023-10-15,05:44:39,4.0,GAM Esports,1
WLDs,2023,2023-10-15,05:44:39,4.0,Team Whales,0
WLDs,2023,2023-10-15,06:45:24,1.0,PSG Talon,1
WLDs,2023,2023-10-15,06:45:24,1.0,Team BDS,0
WLDs,2023,2023-10-15,07:41:09,2.0,Team BDS,0
WLDs,2023,2023-10-15,07:41:09,2.0,PSG Talon,1
WLDs,2023,2023-10-15,08:30:03,3.0,Team BDS,1
WLDs,2023,2023-10-15,08:30:03,3.0,PSG Talon,0
WLDs,2023,2023-10-15,09:32:00,4.0,PSG Talon,0
WLDs,2023,2023-10-15,09:32:00,4.0,Team BDS,1
WLDs,2023,2023-10-15,10:18:58,5.0,PSG Talon,0
WLDs,2023,2023-10-15,10:18:58,5.0,Team BDS,1
WLDs,2023,2023-10-19,05:16:33,1.0,T1,1
WLDs,2023,2023-10-19,05:16:33,1.0,Team Liquid,0
WLDs,2023,2023-10-19,06:27:15,1.0,Cloud9,1
WLDs,2023,2023-10-19,06:27:15,1.0,MAD Lions,0
WLDs,2023,2023-10-19,07:26:16,1.0,Gen.G,1
WLDs,2023,2023-10-19,07:26:16,1.0,GAM Esports,0
WLDs,2023,2023-10-19,08:30:33,1.0,Team BDS,0
WLDs,2023,2023-10-19,08:30:33,1.0,JD Gaming,1
WLDs,2023,2023-10-19,09:25:46,1.0,G2 Esports,1
WLDs,2023,2023-10-19,09:25:46,1.0,Dplus KIA,0
WLDs,2023,2023-10-19,10:39:50,1.0,Weibo Gaming,1
WLDs,2023,2023-10-19,10:39:50,1.0,NRG,0
WLDs,2023,2023-10-19,11:36:22,1.0,LNG Esports,1
WLDs,2023,2023-10-19,11:36:22,1.0,Fnatic,0
WLDs,2023,2023-10-19,12:33:49,1.0,Bilibili Gaming,1
WLDs,2023,2023-10-19,12:33:49,1.0,KT Rolster,0
WLDs,2023,2023-10-20,05:11:30,1.0,NRG,1
WLDs,2023,2023-10-20,05:11:30,1.0,Team Liquid,0
WLDs,2023,2023-10-20,06:10:17,1.0,Cloud9,0
WLDs,2023,2023-10-20,06:10:17,1.0,LNG Esports,1
WLDs,2023,2023-10-20,07:32:53,1.0,MAD Lions,1
WLDs,2023,2023-10-20,07:32:53,1.0,Team BDS,0
WLDs,2023,2023-10-20,08:29:39,1.0,Fnatic,1
WLDs,2023,2023-10-20,08:29:39,1.0,GAM Esports,0
WLDs,2023,2023-10-20,09:21:32,1.0,Gen.G,1
WLDs,2023,2023-10-20,09:21:32,1.0,T1,0
WLDs,2023,2023-10-20,10:16:29,1.0,G2 Esports,1
WLDs,2023,2023-10-20,10:16:29,1.0,Weibo Gaming,0
WLDs,2023,2023-10-20,11:23:33,1.0,JD Gaming,1
WLDs,2023,2023-10-20,11:23:33,1.0,Bilibili Gaming,0
WLDs,2023,2023-10-20,12:12:39,1.0,Dplus KIA,0
WLDs,2023,2023-10-20,12:12:39,1.0,KT Rolster,1
WLDs,2023,2023-10-21,07:11:26,1.0,JD Gaming,1
WLDs,2023,2023-10-21,07:11:26,1.0,LNG Esports,0
WLDs,2023,2023-10-21,07:58:13,2.0,LNG Esports,1
WLDs,2023,2023-10-21,07:58:13,2.0,JD Gaming,0
WLDs,2023,2023-10-21,08:47:41,3.0,JD Gaming,1
WLDs,2023,2023-10-21,08:47:41,3.0,LNG Esports,0
WLDs,2023,2023-10-21,09:38:23,1.0,G2 Esports,0
WLDs,2023,2023-10-21,09:38:23,1.0,Gen.G,1
WLDs,2023,2023-10-21,10:28:40,2.0,G2 Esports,0
WLDs,2023,2023-10-21,10:28:40,2.0,Gen.G,1
WLDs,2023,2023-10-22,07:11:08,1.0,T1,1
WLDs,2023,2023-10-22,07:11:08,1.0,Cloud9,0
WLDs,2023,2023-10-22,07:58:04,1.0,NRG,1
WLDs,2023,2023-10-22,07:58:04,1.0,MAD Lions,0
WLDs,2023,2023-10-22,09:08:52,1.0,Bilibili Gaming,1
WLDs,2023,2023-10-22,09:08:52,1.0,Fnatic,0
WLDs,2023,2023-10-22,10:06:38,1.0,KT Rolster,1
WLDs,2023,2023-10-22,10:06:38,1.0,Weibo Gaming,0
WLDs,2023,2023-10-23,07:12:04,1.0,Team Liquid,0
WLDs,2023,2023-10-23,07:12:04,1.0,GAM Esports,1
WLDs,2023,2023-10-23,08:01:39,2.0,Team Liquid,1
WLDs,2023,2023-10-23,08:01:39,2.0,GAM Esports,0
WLDs,2023,2023-10-23,08:46:50,3.0,GAM Esports,1
WLDs,2023,2023-10-23,08:46:50,3.0,Team Liquid,0
WLDs,2023,2023-10-23,09:51:41,1.0,Dplus KIA,1
WLDs,2023,2023-10-23,09:51:41,1.0,Team BDS,0
WLDs,2023,2023-10-23,10:36:07,2.0,Team BDS,0
WLDs,2023,2023-10-23,10:36:07,2.0,Dplus KIA,1
WLDs,2023,2023-10-26,07:10:58,1.0,Cloud9,1
WLDs,2023,2023-10-26,07:10:58,1.0,Fnatic,0
WLDs,2023,2023-10-26,08:12:12,2.0,Fnatic,1
WLDs,2023,2023-10-26,08:12:12,2.0,Cloud9,0
WLDs,2023,2023-10-26,08:59:34,3.0,Cloud9,0
WLDs,2023,2023-10-26,08:59:34,3.0,Fnatic,1
WLDs,2023,2023-10-26,09:58:42,1.0,MAD Lions,0
WLDs,2023,2023-10-26,09:58:42,1.0,Weibo Gaming,1
WLDs,2023,2023-10-26,10:55:24,2.0,MAD Lions,0
WLDs,2023,2023-10-26,10:55:24,2.0,Weibo Gaming,1
WLDs,2023,2023-10-27,07:12:51,1.0,Dplus KIA,1
WLDs,2023,2023-10-27,07:12:51,1.0,GAM Esports,0
WLDs,2023,2023-10-27,08:00:54,2.0,GAM Esports,0
WLDs,2023,2023-10-27,08:00:54,2.0,Dplus KIA,1
WLDs,2023,2023-10-27,08:51:38,1.0,KT Rolster,0
WLDs,2023,2023-10-27,08:51:38,1.0,LNG Esports,1
WLDs,2023,2023-10-27,09:46:51,2.0,KT Rolster,1
WLDs,2023,2023-10-27,09:46:51,2.0,LNG Esports,0
WLDs,2023,2023-10-27,10:40:01,3.0,LNG Esports,1
WLDs,2023,2023-10-27,10:40:01,3.0,KT Rolster,0
WLDs,2023,2023-10-28,07:11:53,1.0,NRG,1
WLDs,2023,2023-10-28,07:11:53,1.0,G2 Esports,0
WLDs,2023,2023-10-28,08:04:52,2.0,G2 Esports,0
WLDs,2023,2023-10-28,08:04:52,2.0,NRG,1
WLDs,2023,2023-10-28,08:57:01,1.0,T1,1
WLDs,2023,2023-10-28,08:57:01,1.0,Bilibili Gaming,0
WLDs,2023,2023-10-28,09:44:55,2.0,Bilibili Gaming,0
WLDs,2023,2023-10-28,09:44:55,2.0,T1,1
WLDs,2023,2023-10-29,04:10:31,1.0,KT Rolster,1
WLDs,2023,2023-10-29,04:10:31,1.0,Dplus KIA,0
WLDs,2023,2023-10-29,05:04:33,2.0,Dplus KIA,0
WLDs,2023,2023-10-29,05:04:33,2.0,KT Rolster,1
WLDs,2023,2023-10-29,06:13:06,1.0,Fnatic,1
WLDs,2023,2023-10-29,06:13:06,1.0,Weibo Gaming,0
WLDs,2023,2023-10-29,07:06:37,2.0,Weibo Gaming,1
WLDs,2023,2023-10-29,07:06:37,2.0,Fnatic,0
WLDs,2023,2023-10-29,07:58:05,3.0,Fnatic,0
WLDs,2023,2023-10-29,07:58:05,3.0,Weibo Gaming,1
WLDs,2023,2023-10-29,08:46:38,1.0,G2 Esports,0
WLDs,2023,2023-10-29,08:46:38,1.0,Bilibili Gaming,1
WLDs,2023,2023-10-29,09:43:53,2.0,G2 Esports,1
